sample_id,image_path,split,h2s_concentration_ppm,lighting_type,preprocessing_method,rgb_r_mean,rgb_g_mean,rgb_b_mean,rgb_r_std,rgb_g_std,rgb_b_std,hsv_h_mean,hsv_s_mean,hsv_v_mean,hsv_h_std,hsv_s_std,hsv_v_std,lab_l_mean,lab_a_mean,lab_b_mean,lab_l_std,lab_a_std,lab_b_std,norm_r,norm_g,norm_b,norm_lab_l,norm_lab_a,norm_lab_b,delta_e,ref_patch_delta_e,brightness_mean,brightness_std,blur_score,temperature_c,humidity_pct,exposure_duration_min
H2S-2026-0001,images/train/H2S-2026-0001_0ppm_baseline_daylight.png,train,0.0,daylight,card_warp,152.79766693483506,161.4562885492089,167.79625905068383,80.13521079091502,73.81792634362071,69.03301462746946,64.5290962724591,33.37094395280236,167.80805846071334,49.973754423190094,26.078360584891705,69.04170093243722,64.73766819680405,-1.81650576562081,-4.43349423437919,27.88789765897849,1.5411747625539367,3.505206508271345,0.7415147041129735,0.770205847536213,0.7973753277178164,0.7808739746658677,-0.8451005368626376,-3.5443330143356144,31.84275662947879,32.344683498703134,159.62148028962187,75.11723869608024,581.0500134084205,21.0,51.2,15.0
H2S-2026-0002,images/train/H2S-2026-0002_0ppm_baseline_daylight.png,train,0.0,daylight,card_warp,181.2996781979083,187.21828908554573,192.6441405202467,80.55341085536459,74.45877356112057,68.56696146447844,48.11625100563154,24.430611423974256,192.6459506570126,51.91534356633391,26.596564781329036,68.56811236144559,74.63279331577094,-0.9039286672030035,-3.648766425315098,27.89551947274625,1.1809169666038049,3.9665307263525738,1.0417157638371817,1.0605272164542277,1.1097190269187744,1.059845858388605,0.04405608225234048,-4.938254442744291,23.377617251289426,39.62204891552127,185.86806114239744,75.81475848543893,483.95438481598666,23.0,55.2,15.0
H2S-2026-0003,images/validation/H2S-2026-0003_0ppm_baseline_daylight.png,validation,0.0,daylight,card_warp,169.6627111826227,176.36048538482166,182.16881201394474,82.1627712377735,76.14479856139265,70.66997359816581,54.795186377044786,27.662845266827567,182.17129257173505,52.084870051486625,26.553345277086233,70.67209308049652,70.52931711703184,-0.9928264950388844,-4.199182086350228,28.587790750460446,1.1865495076801458,4.034787967935316,0.9143016329162346,0.935502080672516,0.9712383139986107,0.9418984259441533,-0.11837115734825054,-4.171131977417766,26.896166551887752,36.72839081188245,174.8457361222848,77.47286916816657,910.5771321950524,21.9,46.3,15.0
H2S-2026-0004,images/validation/H2S-2026-0004_0ppm_baseline_LED.png,validation,0.0,LED,card_warp,142.73558594797532,159.59245105926522,182.85176991150442,87.68993527572377,75.34066793553832,58.425391442400496,67.42672298203271,73.27795655671761,182.85176991150442,52.184143462575946,56.909625932187225,58.425391442400496,64.20982337692385,0.48236792705819254,-14.701126307320997,28.303233260713824,0.8883940288203039,11.556220560674618,0.7840197926747026,0.7637943159422275,0.8364415404485779,0.7890348695414681,6.417280781088693,-6.566594716907055,38.567362853745244,36.99314164741598,157.07783588093324,77.1101839325588,670.5510860820596,21.1,43.1,15.0
H2S-2026-0005,images/validation/H2S-2026-0005_0ppm_baseline_LED.png,validation,0.0,LED,card_warp,172.94428801287208,186.11444086886564,203.12939125770984,89.28480945381776,75.50906863101413,57.562447740182975,49.38971574148565,54.30631536604988,203.12939125770984,53.28867103433721,58.933768092035415,57.562447740182975,74.02731111216275,-0.05779029230356664,-10.789353714132476,28.47427785304633,0.8895939323327077,11.811029263645075,1.1140471292949026,1.059529199895312,1.09439769218332,1.0717968891604477,4.1363818209862,-2.9606500104287665,29.038938474057716,44.035123897652994,184.25187717886834,77.38841078258385,841.2061093342885,20.7,53.6,15.0
H2S-2026-0006,images/train/H2S-2026-0006_0ppm_baseline_LED.png,train,0.0,LED,card_warp,160.7094395280236,176.20206489675516,194.50160901045857,90.43120558679188,76.36094133292482,59.556295473070165,55.73625636899973,61.67256637168141,194.50160901045857,52.89154547530667,58.92270369166842,59.556295473070165,70.26914117752223,-0.5892330383480826,-11.73578707428265,28.81538166453846,1.1375095833248998,11.343947842151977,0.9739017656016575,0.9385066351143082,0.9896010312746776,0.9560102322561739,4.454884608710744,-4.228978795415552,32.183637810150174,41.383755363105166,173.58883078573345,78.64668784121979,1028.5211629884661,21.9,59.9,15.0
H2S-2026-0007,images/holdout/H2S-2026-0007_0ppm_baseline_fluorescent.png,holdout,0.0,fluorescent,card_warp,139.1431348887101,160.01407884151246,188.17276749798873,90.62602415507689,75.23440576917803,54.4314304732954,66.96064628586753,84.74886028425851,188.17276749798873,51.83266952563481,66.07573709278417,54.4314304732954,64.40214219235563,1.1572137302225798,-17.739407347814428,28.19717027545891,1.5032443193585774,13.96575245534362,0.8196011044579319,0.7702888296263916,0.8586587229080508,0.8016109675019157,9.976930505821713,-7.540877936049718,40.62914810881539,38.82840948886512,156.95193081255027,77.369327953075,1507.780906409225,21.3,47.5,15.0
H2S-2026-0008,images/holdout/H2S-2026-0008_0ppm_baseline_fluorescent.png,holdout,0.0,fluorescent,card_warp,170.74282649503888,185.72231161169213,207.30544381871815,91.48305637260654,75.88911695925248,53.0616999944359,50.00234647358541,61.54920890319121,207.30544381871815,53.8262595642964,66.73476319712654,53.0616999944359,74.05063124740376,0.8729552158755699,-13.519509251810137,28.41511649727708,1.616575987276521,14.764104080344154,1.154893924594215,1.0570231783250827,1.1093769068812473,1.0755521251798426,6.638205760537878,-4.271415569892925,31.255929874354674,45.50807251358114,183.867994100295,77.6970712491196,823.9386453610139,21.8,59.6,15.0
H2S-2026-0009,images/holdout/H2S-2026-0009_0ppm_baseline_fluorescent.png,holdout,0.0,fluorescent,card_warp,157.75241351568786,176.33051756503085,199.78264950388845,93.0674201560043,76.250127620987,54.62536990373352,56.399034593724856,71.4160632877447,199.78264950388845,53.37865901280764,68.19479178542899,54.62536990373352,70.32611381908623,0.42625368731563423,-14.830919817645482,28.740550501275404,1.5687917236675282,14.301844100986818,1.0191613692865389,0.9390777551828716,0.989133699868644,0.9632598122301445,6.873421443306922,-3.651998249018037,34.5208603604358,43.469549916189806,173.22794314829713,78.91478978120539,1061.2446838075828,23.0,59.1,15.0
H2S-2026-0010,images/test/H2S-2026-0010_0ppm_baseline_dim_indoor.png,test,0.0,dim_indoor,card_warp,164.40734781442745,162.25710646285867,156.78580048270314,72.58084189736391,74.21932528632557,78.07252673626674,15.999329578975596,19.196366318047733,164.78687315634218,18.486229488414736,15.489007345713196,72.29492475777089,65.54012272648399,-0.11061946902654868,3.552829176722982,27.59706221289897,0.5368854963675725,3.46879521823829,0.7774448164118483,0.7772744818326848,0.8022874453870024,0.7923824523804799,1.0220058033046053,-3.509806988854363,27.789760667843584,43.291528584847555,162.19670152855994,74.22076146110419,1068.1531241619737,20.0,52.7,15.0
H2S-2026-0011,images/train/H2S-2026-0011_0ppm_baseline_dim_indoor.png,train,0.0,dim_indoor,card_warp,189.43604183427192,186.77574416733708,182.49658085277554,72.00421327914827,74.67434387859444,78.70917954128574,10.034459640654331,15.919281308661839,189.62737999463664,15.871834928238973,17.50571453013327,71.74035871098839,74.84183322028194,0.3848887101099491,2.78023598820059,27.549186166113145,0.7267147777123661,3.702694958772325,1.0310575250430538,1.0717229570530793,1.1663741624004493,1.0637097300937317,-0.949533947842126,-7.797650722039063,19.527535748611033,50.548795248572006,187.1760525610083,74.21067512037506,500.8273667300447,20.5,51.5,15.0
H2S-2026-0012,images/train/H2S-2026-0012_0ppm_baseline_dim_indoor.png,train,0.0,dim_indoor,card_warp,178.09017162778224,176.7042772861357,172.13629659426118,74.63409612984408,75.80737707033389,79.70316255339496,14.229351032448378,15.423572003218021,178.416867792974,18.750461494485794,15.203768957481339,74.25964877043522,70.9007303645513,-0.05624832394743899,2.52219093590775,28.189653719479846,0.47882261351541955,3.208785276372804,0.9293140002632081,0.9438471508851997,0.9962621223443817,0.9499163369884379,0.19484100067129323,-5.458201220954985,23.149486193667645,48.19225978302934,176.66438723518368,75.81471585308027,1300.9437705490604,21.2,58.1,15.0
H2S-2026-0013,images/train/H2S-2026-0013_5ppm_daylight.png,train,5.0,daylight,card_warp,152.4766023062483,160.47888173773129,166.79806918744973,80.42109893100192,74.55886461418888,69.83870423174557,64.51870474658085,32.17927058192545,166.82636095467953,49.99291970610527,25.137402820217503,69.85425690696593,64.35592257820265,-1.7657548940734782,-4.414655403593457,28.177068906208376,1.5373151483584189,3.522600253435871,0.7423671987554297,0.7705071225036699,0.7977307462105931,0.781141628376655,-0.9310599049667272,-3.594121634530282,32.15932693759065,32.19022149430352,158.67249932957898,75.85657945250306,1147.320193081255,20.0,44.8,15.0
H2S-2026-0014,images/test/H2S-2026-0014_5ppm_daylight.png,test,5.0,daylight,card_warp,181.36571466881202,186.34298739608474,191.75455886296595,80.44353200481314,75.24124482845464,69.26725849942514,48.78492893537141,22.83675248055779,191.80396889246447,52.79919029027377,25.038703604968713,69.29092693840803,74.29566355906803,-0.4550147492625369,-3.6324081523196567,28.2049634326639,0.7757735132731476,4.028088343438547,1.0480581147523322,1.057750585828604,1.1128504554065164,1.0591753987492378,0.9954209805849616,-5.406373293931852,23.624409460935592,39.27764926537548,185.43624296057925,76.15124573026246,781.9441455821141,22.5,56.3,15.0
H2S-2026-0015,images/train/H2S-2026-0015_5ppm_daylight.png,train,5.0,daylight,card_warp,169.64869938321266,176.86571466881202,182.07227138643069,82.16868967519193,75.6432245965143,70.60788808419498,54.12288817377313,27.66519174041298,182.14152587825154,51.48511238337211,26.624928746488717,70.64562254595849,70.54661660856351,-1.5151515151515151,-3.6643872351836952,28.54935141447255,1.637289548636731,3.6238379972350376,0.9143871560647329,0.9387353422832546,0.9680334245004661,0.9431814017795678,-0.6385175282234168,-3.464223836490887,26.5685164711414,37.20033997754613,175.32622687047467,76.98205874052924,893.6319975531521,21.3,51.7,15.0
H2S-2026-0016,images/train/H2S-2026-0016_5ppm_LED.png,train,5.0,LED,card_warp,141.83869670152856,160.72599892732637,182.75677125234648,87.88829024598873,74.41623223901577,58.41405683400976,67.20716009654063,74.68738267632072,182.75677125234648,50.88333415811323,57.5922937778027,58.41405683400976,64.42222853206715,-0.8069857870742827,-14.114574953070528,28.08350371728682,1.1034366973163299,11.05972229250184,0.7808641371406833,0.7684901944984869,0.8352681913369564,0.7916927785617067,5.4054325135793135,-5.932657741741549,37.980807766600506,37.234908175907435,157.52017967283453,76.58159445414464,630.4499865915795,24.4,57.0,15.0
H2S-2026-0017,images/train/H2S-2026-0017_5ppm_LED.png,train,5.0,LED,card_warp,173.28211316706893,186.03761061946904,202.64561544650041,88.74138821024798,75.45178839484473,57.98679508832531,49.568114776079376,52.998525073746315,202.64561544650041,53.29521159228045,57.39473438829617,57.98679508832531,74.1614741901051,-0.06275140788415125,-10.374564226334138,28.280388962008477,0.8455895974872698,11.334590233059703,1.108941741999113,1.063871702812245,1.1057503528041452,1.0752107006126375,3.541006762050485,-3.567102352695793,28.630622806918836,43.91851963164574,184.18765084473048,77.30458185161986,764.1058497668286,21.4,40.3,15.0
H2S-2026-0018,images/train/H2S-2026-0018_5ppm_LED.png,train,5.0,LED,card_warp,161.07750067042102,175.63039688924644,194.46346205417,89.89342950305709,76.74068216672623,59.496966739003845,56.393872351836954,61.205349959774736,194.46346205417,53.34521208049395,58.355286839176365,59.496966739003845,70.05163556438934,-0.09607133279699652,-12.231563421828909,28.960930985700752,1.00938641755133,11.808185217449488,0.9682670566000873,0.9330378333552464,0.9894960613357061,0.9497804788909586,4.806978776135465,-5.219580851022812,32.70652005793168,41.27913009930607,173.5048270313757,78.55967965264469,963.3367287443455,22.8,45.7,15.0
H2S-2026-0019,images/holdout/H2S-2026-0019_5ppm_fluorescent.png,holdout,5.0,fluorescent,card_warp,139.62691069991956,159.96171895950658,188.135961383749,90.00723979328612,75.20750375047011,54.41801489660596,67.91237597211048,83.61316706891928,188.135961383749,51.43067963725674,64.96903669453344,54.41801489660596,64.37782299833314,1.135290962724591,-17.750871547331723,28.179629267646874,1.476348414775088,13.948018269311552,0.8069433483797779,0.7706166618814886,0.8589764554495548,0.7998696758597251,8.849615581460975,-7.572494641013645,40.65290257328176,38.59873415926522,156.88535800482703,77.31396410395192,1469.6814159292035,24.3,57.5,15.0
H2S-2026-0020,images/holdout/H2S-2026-0020_5ppm_fluorescent.png,holdout,5.0,fluorescent,card_warp,170.75636899973182,186.0589970501475,208.55222579780101,91.04163711871888,75.49558978068545,51.81646701026778,52.069656744435505,62.521051220166264,208.55222579780101,53.588383488469425,67.3778974637461,51.81646701026778,74.17091266648788,1.1989809600429069,-13.99014481094127,28.250627991799924,2.14697652836907,15.226262472172687,1.1635587710172697,1.0575052002658305,1.1060023557380634,1.078142039902395,6.893153073332674,-4.127127381747368,31.59429536644758,45.65016816213826,184.1181952266023,77.2744855241406,428.28727868105716,22.1,51.7,15.0
H2S-2026-0021,images/holdout/H2S-2026-0021_5ppm_fluorescent.png,holdout,5.0,fluorescent,card_warp,158.03238133547868,175.24175382139984,199.24510592652186,92.47396528654589,77.10842487798065,55.01708326610073,59.59540091177259,70.5890989541432,199.24510592652186,53.20260437355381,67.10368023448399,55.01708326610073,70.08594534622645,0.9080852775543041,-14.887838562617324,28.901191400334344,1.7700880334757796,14.299166670316513,1.0178969434124276,0.9325584617813006,0.9941678836859826,0.958258692640395,7.728891377772169,-4.415071678085729,34.73935007112777,43.09353908061163,172.61383748994368,79.28815593954951,992.2611761647833,23.3,45.0,15.0
H2S-2026-0022,images/train/H2S-2026-0022_5ppm_dim_indoor.png,train,5.0,dim_indoor,card_warp,164.9393268972915,162.18557253955484,156.35096540627515,72.0706649865105,74.18216488098838,77.7344642736711,15.822874765352642,20.649637972646822,165.2691069991955,18.229158734101006,16.265395388917238,71.80222690452597,65.7271044647411,-0.11222847948511665,3.738267632072942,27.404922196243334,0.6706169598369787,3.6119623817195476,0.7785707690319232,0.7767949996285826,0.8027987803546427,0.7936879648165961,1.00814189088525,-3.934390319996785,27.555569306376483,43.10429763996286,162.1022392062215,74.14978945911415,1029.0852775543042,23.9,45.9,15.0
H2S-2026-0023,images/test/H2S-2026-0023_5ppm_dim_indoor.png,test,5.0,dim_indoor,card_warp,188.8539152587825,186.6244971842317,183.08004827031377,72.48225972897394,74.65475099136866,77.61327435099022,10.771453472780907,13.666063287744704,189.09935639581659,16.424073593631906,15.059802263755607,72.14969686676157,74.7855704362732,0.3580048270313757,2.4064762670957363,27.541795429506315,0.7707204884453877,3.4419927247808437,1.0437419975199753,1.0633874483432006,1.1350925898230375,1.063741612631741,0.29781964184618526,-5.873480159919528,19.75389733517285,50.68953143524099,187.0131402520783,74.18524890277988,464.8528923093844,21.6,56.2,15.0
H2S-2026-0024,images/validation/H2S-2026-0024_5ppm_dim_indoor.png,validation,5.0,dim_indoor,card_warp,178.52661571466882,175.07253955484043,171.77198980960043,74.09957950348537,77.18356601969367,79.44106397389189,11.622485921158487,16.62731295253419,178.8156342182891,18.700324771752,15.974946933209893,73.75173750361836,70.46740176360166,0.9349691606328775,2.1275140788415126,28.538633924037853,1.1437601091588905,2.950715539053832,0.9298498635533087,0.9330710591257122,1.0011551184660348,0.9428115703801097,1.5760366987592418,-6.528804003947146,23.766843937010606,47.95630730684998,175.5457227138643,76.66901914542962,1234.5963118456652,21.5,48.7,15.0
H2S-2026-0025,images/train/H2S-2026-0025_10ppm_daylight.png,train,10.0,daylight,card_warp,152.71554035934568,160.74805577902924,166.9363100026817,80.14749327528999,74.2284417931419,69.4570366048703,64.69757307589165,32.05195762939126,167.01307320997586,49.59768874545503,25.049576390478812,69.51597803464114,64.4647411123205,-1.7902923035666398,-4.362094395280236,28.04999900642612,1.5258133406811134,3.5335359227924967,0.7403764179161164,0.7672878379032554,0.7936595939580522,0.7778604591468387,-0.8820679026951788,-3.4922686872192354,32.039556441010085,32.071404768045895,158.92665593993027,75.53967173616032,587.7181550013408,20.5,58.8,15.0
H2S-2026-0026,images/train/H2S-2026-0026_10ppm_daylight.png,train,10.0,daylight,card_warp,181.33467417538213,186.72620005363368,191.6446098149638,80.42918667930395,74.75923982666876,69.26885481630558,47.872217752748725,22.784928935371415,191.73116116921426,51.802797189571464,24.937570283411695,69.30734769398089,74.44583786853438,-0.8940064360418343,-3.585880933226066,28.02002570994599,1.1035008582838446,4.037609681046462,1.0384087562255209,1.06066531351141,1.1084493268530577,1.059305145414606,-0.30686046654292864,-4.986752392921064,23.475083114614993,39.465400848534834,185.8124832394744,75.67908284165895,747.8946641102572,20.7,52.2,15.0
H2S-2026-0027,images/test/H2S-2026-0027_10ppm_daylight.png,test,10.0,daylight,card_warp,169.62530168946097,175.75905068382946,182.46869133816037,82.14884505645404,76.53982185845759,70.13382429656232,55.64125770984178,28.547398766425314,182.5289621882542,52.922573930751945,27.49744556393521,70.17133309807316,70.30502842059323,-0.9594395280235988,-4.643939393939394,28.740663636514324,1.1272146317907883,4.55544462876041,0.9135423075623496,0.9306648662175552,0.9726069458869334,0.9376727602804676,0.2113121059633256,-4.875148544266199,27.343996700048844,36.52991693421045,174.73712791633145,77.43729557832135,859.4808543828276,23.0,58.8,15.0
H2S-2026-0028,images/test/H2S-2026-0028_10ppm_LED.png,test,10.0,LED,card_warp,141.5879592384017,159.6863100026817,181.07602574416734,88.23690258980697,75.28340093397854,59.595799161866076,69.15533655135425,73.53157683024939,181.07602574416734,50.027938751792576,56.81820956825752,59.595799161866076,64.01169424594725,-0.7355189058728882,-14.067511397157414,28.43428710846293,1.0727625059561603,11.044593221223787,0.7727433314557574,0.7686283620533969,0.8373057147548979,0.7901080275523517,4.980984362100974,-6.421814229401416,38.2482726364528,36.92740909451848,156.55101903995708,77.4167370678469,1322.9513274336284,21.4,41.8,15.0
H2S-2026-0029,images/train/H2S-2026-0029_10ppm_LED.png,train,10.0,LED,card_warp,172.63435237329043,186.40634218289085,202.60210512201664,89.12370529584011,74.96916688105561,57.95843026604989,50.962456422633416,54.08534459640654,202.60210512201664,52.6509176765281,58.297294746045935,57.95843026604989,74.1381540548641,-0.5483373558594797,-10.388441941539286,28.26022730114103,1.0771446506604025,11.317267435016158,1.117057441015573,1.0607699532375934,1.0973935766253473,1.0723604121190093,3.9712704872777715,-3.1844659066809005,28.64422930158106,44.20332580528664,184.07347814427462,77.26848458008189,704.1500110415412,22.1,57.6,15.0
H2S-2026-0030,images/train/H2S-2026-0030_10ppm_LED.png,train,10.0,LED,card_warp,160.45648967551622,175.90071064628586,194.30014749262537,89.80215537092856,76.33971229227282,59.56575295103083,61.95803164387235,61.52272727272727,194.30014749262537,51.79926220016541,58.009036857754566,59.56575295103083,70.14496868739451,-0.2543577366586216,-11.81436041834272,28.796362033283806,1.2536074720424486,11.311743838704029,0.9801542939225646,0.9320359094398204,0.9773657303466202,0.9507705774911587,4.972494115193226,-3.5643604183427193,32.33144194425259,41.598053223933064,173.17933762402788,78.57220925386044,479.73943582138094,21.7,52.0,15.0
H2S-2026-0031,images/holdout/H2S-2026-0031_10ppm_fluorescent.png,holdout,10.0,fluorescent,card_warp,135.26005631536606,160.33534459640654,188.03868329310808,85.29168016509732,74.7366111685766,54.6073042271939,100.30282917672298,88.18812013944758,188.03868329310808,10.430570620695923,60.493362542499995,54.6073042271939,64.25846176496879,-0.7490614105658353,-17.694489139179403,27.70237624693145,2.853391569218639,12.989100539979942,0.7868803250818276,0.7670927875311133,0.8503696485999465,0.7930953780179312,7.716352532789282,-7.2072887034495565,40.63765001889516,38.85049686448319,156.03016894609814,75.45765100148375,640.28653794583,22.3,43.4,15.0
H2S-2026-0032,images/holdout/H2S-2026-0032_10ppm_fluorescent.png,holdout,10.0,fluorescent,card_warp,167.1413247519442,186.05624832394744,207.70038884419415,89.31210926774179,75.30701521864776,52.52507225304745,77.16760525610083,65.58722177527487,207.70038884419415,42.81805804316025,65.1498311928464,52.52507225304745,73.99760225892449,-0.1419951729686243,-13.900308393671226,28.035663283728162,2.772543501443077,14.469400579717277,1.1459557231024327,1.0663780278294275,1.1080927006760073,1.0816475463120494,5.201959075397394,-3.627432576677764,31.5538978828031,45.79049612715266,182.88475462590506,76.8211742902637,670.5480303537298,24.7,40.0,15.0
H2S-2026-0033,images/holdout/H2S-2026-0033_10ppm_fluorescent.png,holdout,10.0,fluorescent,card_warp,154.79364440868866,175.64936980423707,199.72566371681415,89.19764019106923,76.63172781887044,54.5325717542775,86.37724591043175,74.26803432555644,199.72566371681415,35.719849270252396,64.34384474509663,54.5325717542775,70.05915479627087,-0.16458836149101636,-15.290962724591044,28.51778991374777,2.9359039066867822,13.947511126533787,0.9950358034106709,0.9359850440811068,0.9983401267174257,0.9594643163664155,6.298919263781312,-5.325004118926561,35.0270644972538,42.937545143200424,172.05142129257175,77.8093664242506,944.5265632891469,22.9,58.2,15.0
H2S-2026-0034,images/train/H2S-2026-0034_10ppm_dim_indoor.png,train,10.0,dim_indoor,card_warp,164.19938321265755,160.15855457227138,151.4905470635559,72.38892094228268,75.44429410966207,72.75263621225844,23.079109680879593,24.83869670152856,164.49410029498526,16.031701821691538,11.225240637549916,72.0807676588665,64.86996461228632,-0.18047733976937516,5.089970501474927,27.787572154219458,1.6210054147541162,2.6302648308459102,0.7818298387259168,0.7728404472094277,0.81514440283721,0.7915457799833253,2.353019392256762,-5.717763703318109,28.008194250963673,43.408306913385296,160.2584473049075,74.36852181613644,1936.2451059265218,20.1,45.5,15.0
H2S-2026-0035,images/train/H2S-2026-0035_10ppm_dim_indoor.png,train,10.0,dim_indoor,card_warp,188.37221775274872,185.6761866452132,176.45038884419415,72.77903896135011,75.45393956098967,74.13972981194205,22.838361491016357,20.512872083668544,188.57059533386968,15.92986541263015,13.239897529901365,72.5104585825787,74.32787005925995,-0.5193081255028158,4.90935907750067,27.774491873043615,1.820472932739503,3.7254555972208054,1.0354754583994032,1.0592726463387403,1.1407164939302374,1.056130764471661,0.14654154769979932,-6.5892792667259075,19.047635811628453,50.387650192951114,185.50234647358542,74.41072648483664,712.4155675240721,21.2,58.4,15.0
H2S-2026-0036,images/train/H2S-2026-0036_10ppm_dim_indoor.png,train,10.0,dim_indoor,card_warp,179.02091713596138,176.0214534727809,164.00724054706356,73.5656657582531,76.19238044022126,73.6350129076235,25.94153928667203,26.116183963529096,179.23726200053633,14.874172845924948,13.18744347497744,73.30335115494373,70.73233637783352,-1.1357602574416734,6.811410565835344,28.039495870670585,1.6207971719781755,3.557466944242609,0.9234934586685054,0.939994818512286,1.0068135517292516,0.946352179962252,-0.18723084567696335,-6.46282690693154,21.89185709594892,47.944501983975485,175.6785331187986,74.902023053737,1179.3476281694338,23.5,41.9,15.0
H2S-2026-0037,images/train/H2S-2026-0037_15ppm_daylight.png,train,15.0,daylight,card_warp,152.6560740144811,160.70333869670154,166.74061410565835,80.12278960798973,74.21725999386555,69.27548543706132,64.72472512738,32.22666934835076,166.97914990614106,49.58080086063931,24.91840348664904,69.50473692531102,64.44583786853438,-1.813891123625637,-4.292035398230088,28.039621474211636,1.5391416253306496,3.7212642082960383,0.7399845598547558,0.7670135733810549,0.7925609140387762,0.7775441893615678,-0.9565926486800997,-3.418941716312877,32.020691543834474,32.071404768045895,158.85827299544113,75.50362080345758,573.4805577902923,23.3,44.2,15.0
H2S-2026-0038,images/train/H2S-2026-0038_15ppm_daylight.png,train,15.0,daylight,card_warp,180.81670689192813,186.68946098149638,191.5392196299276,80.8563532299525,74.68608102450521,69.21244614636169,48.02668275677125,23.725127379994635,191.67263341378384,51.6188907347167,25.84227825777734,69.2726377582047,74.42906419741402,-0.9377849289353715,-3.562684365781711,27.99303631501959,1.1356230049696066,4.068964930370534,1.0440837326841375,1.0678404988442716,1.105419522396723,1.0663732706173794,-0.6659984365606415,-4.147924017197829,23.472085556307345,39.767072369073624,185.34070796460176,76.05177438325313,693.0433345974068,23.5,39.8,15.0
H2S-2026-0039,images/validation/H2S-2026-0039_15ppm_daylight.png,validation,15.0,daylight,card_warp,169.36692142665595,176.56710914454277,182.04518637704479,82.22401314268865,75.67173119889188,70.21870574228409,54.165929203539825,28.347613301153125,182.2227809064092,51.23861536275231,27.1165415671761,70.31290859614147,70.43072578991372,-1.5396889246446768,-4.030973451327434,28.569768481841464,1.6279665694626233,4.12888764822737,0.9079612698569557,0.9351553482108502,0.9630133291889125,0.9386953960991469,-1.1058653952329087,-3.403794802089955,26.87967566549943,37.01828575303027,175.01448109412712,77.01565529578053,451.6159938940447,21.5,58.6,15.0
H2S-2026-0040,images/train/H2S-2026-0040_15ppm_LED.png,train,15.0,LED,card_warp,138.37295521587558,159.95897023330653,182.0322472512738,83.72115852457061,74.85278520931536,58.79228420711894,99.11256368999732,77.49316170555109,182.0322472512738,15.001322918256326,53.013229868247365,58.79228420711894,63.91297146372628,-1.3243496916063289,-14.494502547599893,27.97764858498936,2.277138061148529,10.614962563437361,0.7591459462144636,0.7650319414209465,0.833706366472604,0.7841233669075954,4.790574055670362,-6.49858751492016,38.61275747683241,37.207811743787836,155.80591311343522,75.78511788040522,596.05054974524,22.9,52.2,15.0
H2S-2026-0041,images/train/H2S-2026-0041_15ppm_LED.png,train,15.0,LED,card_warp,169.94817645481362,185.86792705819255,202.5526950925181,86.82528119334162,75.41789529747648,57.92500513834649,76.39856529900777,56.73645749530705,202.5526950925181,43.331272664837556,56.06330524612162,57.92500513834649,73.76742437387935,-0.9570930544381872,-11.140788415124698,28.28417290746546,1.928991172228173,11.536707724588021,1.1024619759386973,1.0582242608518162,1.0967295950297806,1.0684422070022934,3.639039843165295,-3.4890999619656586,29.46056251061333,43.89083875385673,183.24255832662914,76.58969069201561,651.9951386655052,23.1,50.2,15.0
H2S-2026-0042,images/validation/H2S-2026-0042_15ppm_LED.png,validation,15.0,LED,card_warp,157.29444891391793,175.9767363904532,194.38019576293914,87.17376403936417,76.21743154278718,59.41720450165315,84.38307857334406,64.9989943684634,194.38019576293914,36.958886771831125,55.771175711887274,59.41720450165315,69.99206011178941,-1.586283185840708,-12.117725931885223,28.558616284115576,1.7995551121012874,11.021862259064523,0.9610978634525639,0.9382605026894516,0.9838752117154483,0.9532502433572765,3.436047968843388,-3.855743361079126,32.655135127918534,41.64344129026651,172.3884419415393,77.5205529747242,861.6289710444998,21.2,52.7,15.0
H2S-2026-0043,images/holdout/H2S-2026-0043_15ppm_fluorescent.png,holdout,15.0,fluorescent,card_warp,128.992692410834,160.18865647626708,189.21661303298472,77.27200661560674,74.77698814876634,53.70945315515142,100.73256905336551,95.62174845803165,189.21661303298472,8.342069239568849,53.37678315968857,53.70945315515142,63.809332260659694,-2.1177259318852237,-19.005564494502547,27.177693749591736,5.4972217638962055,12.615241205896735,0.743520413612362,0.7661214756581999,0.8543466617036435,0.7873787782684787,5.8664788611431025,-8.809486063129992,41.92025868803111,39.00834047209183,154.0673102708501,73.04576458324665,618.6948243496917,23.7,49.2,15.0
H2S-2026-0044,images/holdout/H2S-2026-0044_15ppm_fluorescent.png,holdout,15.0,fluorescent,card_warp,158.32468490211852,185.51354250469294,207.19160632877447,81.37022637517371,75.76105605743489,52.991758486503024,97.91284526682757,74.32830517565031,207.19160632877447,11.137655883373858,57.21882954865568,52.991758486503024,73.19428012556591,-2.886497720568517,-14.847747385358005,27.657020504534806,5.012165681256604,13.601818578602757,1.0673711437148146,1.0579913679024278,1.1036865759208683,1.0650005926414678,2.290517529976139,-5.331679847231641,32.833146564308954,45.58387663101517,179.7617994100295,74.87916460262142,615.032674309826,23.0,35.6,15.0
